4.999900000000000000e+04,9.055952500000000000e+05
5.000000000000000000e+04,2.165462400000000000e+07
5.000100000000000000e+04,2.547665750000000000e+06
5.000200000000000000e+04,2.502492000000000000e+06
5.000300000000000000e+04,5.497481000000000000e+06
5.000400000000000000e+04,4.793845000000000000e+06
5.000500000000000000e+04,1.650265500000000000e+06
5.000600000000000000e+04,6.697192500000000000e+05
5.000700000000000000e+04,1.471425000000000000e+06
5.000800000000000000e+04,2.060505625000000000e+06
5.000900000000000000e+04,2.379865000000000000e+06
5.001000000000000000e+04,1.686217000000000000e+06
5.001100000000000000e+04,1.145248000000000000e+06
5.001200000000000000e+04,7.373110625000000000e+05
5.001300000000000000e+04,7.176585000000000000e+05
5.001400000000000000e+04,1.007908562500000000e+06
5.001500000000000000e+04,1.455221250000000000e+06
5.001600000000000000e+04,9.289161875000000000e+05
5.001700000000000000e+04,1.040886312500000000e+06
5.001800000000000000e+04,9.147151250000000000e+05
5.001900000000000000e+04,7.059437500000000000e+05
5.002000000000000000e+04,8.440321875000000000e+05
5.002100000000000000e+04,7.132136875000000000e+05
5.002200000000000000e+04,5.800068750000000000e+05
5.002300000000000000e+04,1.006142125000000000e+06
5.002400000000000000e+04,8.442070625000000000e+05
5.002500000000000000e+04,8.133526250000000000e+05
5.002600000000000000e+04,6.942161250000000000e+05
5.002700000000000000e+04,5.689551875000000000e+05
5.002800000000000000e+04,7.210887500000000000e+05
5.002900000000000000e+04,8.734571875000000000e+05
5.003000000000000000e+04,8.686732500000000000e+05
5.003100000000000000e+04,7.394431250000000000e+05
5.003200000000000000e+04,7.863220625000000000e+05
5.003300000000000000e+04,9.011610625000000000e+05
5.003400000000000000e+04,8.487468125000000000e+05
5.003500000000000000e+04,7.624525625000000000e+05
5.003600000000000000e+04,7.447020625000000000e+05
5.003700000000000000e+04,8.397366250000000000e+05
5.003800000000000000e+04,7.089150000000000000e+05
5.003900000000000000e+04,6.612776250000000000e+05
5.004000000000000000e+04,6.388613750000000000e+05
5.004100000000000000e+04,6.601206250000000000e+05
5.004200000000000000e+04,6.585132500000000000e+05
5.004300000000000000e+04,7.920008750000000000e+05
5.004400000000000000e+04,6.532375625000000000e+05
5.004500000000000000e+04,7.604790625000000000e+05
5.004600000000000000e+04,8.296938750000000000e+05
5.004700000000000000e+04,7.197371250000000000e+05
5.004800000000000000e+04,7.691101875000000000e+05
5.004900000000000000e+04,6.397621875000000000e+05
5.005000000000000000e+04,7.318667500000000000e+05
5.005100000000000000e+04,7.971786250000000000e+05
5.005200000000000000e+04,8.054587500000000000e+05
5.005300000000000000e+04,7.304541875000000000e+05
5.005400000000000000e+04,7.140119375000000000e+05
5.005500000000000000e+04,8.234542500000000000e+05
5.005600000000000000e+04,7.686434375000000000e+05
5.005700000000000000e+04,6.308455000000000000e+05
5.005800000000000000e+04,8.685118125000000000e+05
5.005900000000000000e+04,8.260566250000000000e+05
5.006000000000000000e+04,8.033588750000000000e+05
5.006100000000000000e+04,8.498653750000000000e+05
5.006200000000000000e+04,9.142277500000000000e+05
5.006300000000000000e+04,7.415502500000000000e+05
5.006400000000000000e+04,6.986093750000000000e+05
5.006500000000000000e+04,5.935606250000000000e+05
5.006600000000000000e+04,7.187181250000000000e+05
5.006700000000000000e+04,6.729533750000000000e+05
5.006800000000000000e+04,5.931914375000000000e+05
5.006900000000000000e+04,8.245923125000000000e+05
5.007000000000000000e+04,6.546401250000000000e+05
5.007100000000000000e+04,7.262666875000000000e+05
5.007200000000000000e+04,6.920337500000000000e+05
5.007300000000000000e+04,7.318149375000000000e+05
5.007400000000000000e+04,8.635893125000000000e+05
5.007500000000000000e+04,6.842527500000000000e+05
5.007600000000000000e+04,6.198700625000000000e+05
5.007700000000000000e+04,6.178190000000000000e+05
5.007800000000000000e+04,7.695566875000000000e+05
